annealing_stage,development_fold,effective_lambda,epoch,execution_stage,fold_id,gradient_norm,held_position,held_source_position,lambda,mean_training_irm_penalty,mean_training_objective,mean_training_tagid_risk,method,per_environment_training_risk,per_environment_validation_risk,seed,selected_checkpoint_state,target_position,training_phase,training_positions,validation_accuracy,validation_irm_penalty,validation_macro_f1
ERM_WARMUP,S1,0.0,7,SOURCE_LOPO_DEVELOPMENT,S1,10.550665700508919,P1,P1,10.0,0.23048955317527528,0.8667113461570134,0.8667113461570134,irm,"{""P2"": 0.8973466937504118, ""P3"": 0.8360760073056297}",,42,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,8,SOURCE_LOPO_DEVELOPMENT,S1,4.621890408079335,P1,P1,10.0,0.4553269652336363,0.5943510301529416,0.5943510301529416,irm,"{""P2"": 0.6255614764728243, ""P3"": 0.5631405714579991}",,42,False,,outer_refit,P2_P3,,,
POST_ANNEAL,S1,10.0,9,SOURCE_LOPO_DEVELOPMENT,S1,70.79590854058269,P1,P1,10.0,4.948453509012858,4.69096815926688,2.021174135056753,irm,"{""P2"": 2.008691948027838, ""P3"": 2.0336563534206813}",,42,True,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,1,SOURCE_LOPO_DEVELOPMENT,S1,1.3046214903789157,P1,P1,100.0,0.013810362025563206,1.9640323162078857,1.9640323162078857,irm,"{""P2"": 1.9554194468543642, ""P3"": 1.9726452321097965}","{""P2"": 1.952327013015747, ""P3"": 1.9348905086517334}",42,True,,inner_selection,P2_P3,0.11904761904761904,9.011659130919725e-05,0.05710283758694411
ERM_WARMUP,S1,0.0,2,SOURCE_LOPO_DEVELOPMENT,S1,0.42670080423900786,P1,P1,100.0,0.007861403003334998,1.8548300466083345,1.8548300466083345,irm,"{""P2"": 1.8450608798435757, ""P3"": 1.8645992235910325}","{""P2"": 1.9366024732589722, ""P3"": 1.9127459526062012}",42,True,,inner_selection,P2_P3,0.15,0.0003216968907508999,0.1221864027881665
ERM_WARMUP,S1,0.0,3,SOURCE_LOPO_DEVELOPMENT,S1,0.6384215206567346,P1,P1,100.0,0.06433099618979862,1.6673386373974028,1.6673386373974028,irm,"{""P2"": 1.6509948074249994, ""P3"": 1.6836824862162272}","{""P2"": 1.9341486692428589, ""P3"": 1.8726476430892944}",42,False,,inner_selection,P2_P3,0.1442857142857143,0.0016983849927783012,0.11353746113749412
ERM_WARMUP,S1,0.0,4,SOURCE_LOPO_DEVELOPMENT,S1,2.755509209642822,P1,P1,100.0,0.16233615974585217,1.3907601233891078,1.3907601233891078,irm,"{""P2"": 1.3749347748075214, ""P3"": 1.4065854894547236}","{""P2"": 1.9690924882888794, ""P3"": 1.8671002388000488}",42,True,,inner_selection,P2_P3,0.29619047619047617,0.01589849404990673,0.2624618531471094
ERM_WARMUP,S1,0.0,5,SOURCE_LOPO_DEVELOPMENT,S1,3.0939673179860008,P1,P1,100.0,0.3012208569617498,1.1509387788318453,1.1509387788318453,irm,"{""P2"": 1.1442559603282383, ""P3"": 1.157621616181873}","{""P2"": 2.0771541595458984, ""P3"": 1.8983815908432007}",42,False,,inner_selection,P2_P3,0.1619047619047619,0.08205996453762054,0.1306478076895748
ERM_WARMUP,S1,0.0,6,SOURCE_LOPO_DEVELOPMENT,S1,4.531406737934611,P1,P1,100.0,0.4049137875011989,0.9520919218517485,0.9520919218517485,irm,"{""P2"": 0.9546273564157032, ""P3"": 0.9495564887637183}","{""P2"": 2.0556230545043945, ""P3"": 1.927616000175476}",42,False,,inner_selection,P2_P3,0.21904761904761905,0.08867784589529037,0.18894090077823206
ERM_WARMUP,S1,0.0,7,SOURCE_LOPO_DEVELOPMENT,S1,3.7173358786950903,P1,P1,100.0,0.5010728823570978,0.749969622294108,0.749969622294108,irm,"{""P2"": 0.7560346531867981, ""P3"": 0.743904587768373}","{""P2"": 2.1651499271392822, ""P3"": 1.9977682828903198}",42,False,,inner_selection,P2_P3,0.21619047619047618,0.2165302187204361,0.17720340298849407
ERM_WARMUP,S1,0.0,8,SOURCE_LOPO_DEVELOPMENT,S1,6.754600739790123,P1,P1,100.0,0.4396253372374035,0.6390818598156883,0.6390818598156883,irm,"{""P2"": 0.641055767309098, ""P3"": 0.6371079501651582}","{""P2"": 2.1722464561462402, ""P3"": 2.008835554122925}",42,False,,inner_selection,P2_P3,0.1919047619047619,0.22285674512386322,0.1998941330967983
ERM_WARMUP,S1,0.0,9,SOURCE_LOPO_DEVELOPMENT,S1,3.4339857981411948,P1,P1,100.0,0.48352619965871174,0.45592881685211545,0.45592881685211545,irm,"{""P2"": 0.46196567103976294, ""P3"": 0.4498919535818554}","{""P2"": 2.167833089828491, ""P3"": 1.9930475950241089}",42,True,,inner_selection,P2_P3,0.28285714285714286,0.2242354452610016,0.26954037054820246
ERM_WARMUP,S1,0.0,10,SOURCE_LOPO_DEVELOPMENT,S1,3.2029545157362045,P1,P1,100.0,0.4128780530747913,0.34367869558788483,0.34367869558788483,irm,"{""P2"": 0.346866401831309, ""P3"": 0.3404909929775056}","{""P2"": 2.2264504432678223, ""P3"": 2.0566439628601074}",42,False,,inner_selection,P2_P3,0.21619047619047618,0.3437293469905853,0.20972809790059924
ERM_WARMUP,S1,0.0,11,SOURCE_LOPO_DEVELOPMENT,S1,4.643666088828255,P1,P1,100.0,0.32484593953405105,0.2753545139800935,0.2753545139800935,irm,"{""P2"": 0.27498851730709983, ""P3"": 0.2757205024787358}","{""P2"": 2.350346803665161, ""P3"": 2.1359915733337402}",42,False,,inner_selection,P2_P3,0.25476190476190474,0.5899271368980408,0.21325506994196397
ERM_WARMUP,S1,0.0,12,SOURCE_LOPO_DEVELOPMENT,S1,4.00316220251273,P1,P1,100.0,0.2485633000305721,0.21024263938268026,0.21024263938268026,irm,"{""P2"": 0.20720264406431288, ""P3"": 0.21328263779481252}","{""P2"": 2.300031900405884, ""P3"": 2.1634204387664795}",42,False,,inner_selection,P2_P3,0.24285714285714285,0.5608493089675903,0.24431092863166673
POST_ANNEAL,S1,100.0,13,SOURCE_LOPO_DEVELOPMENT,S1,97.5176525008999,P1,P1,100.0,5.189688707987467,5.138709789911906,1.4628837540036157,irm,"{""P2"": 1.422893001919701, ""P3"": 1.50287443342663}","{""P2"": 5.866915225982666, ""P3"": 6.057836532592773}",42,False,,inner_selection,P2_P3,0.14285714285714285,26.400325775146484,0.03571428571428571
POST_ANNEAL,S1,100.0,14,SOURCE_LOPO_DEVELOPMENT,S1,67.241524716791,P1,P1,100.0,7.632426549820673,7.596161248797462,3.9696380056653706,irm,"{""P2"": 3.8970821698506675, ""P3"": 4.042193841480073}","{""P2"": 3.0711538791656494, ""P3"": 3.086460828781128}",42,False,,inner_selection,P2_P3,0.14285714285714285,2.138301372528076,0.03571428571428571
POST_ANNEAL,S1,100.0,15,SOURCE_LOPO_DEVELOPMENT,S1,7.519721565034047,P1,P1,100.0,0.7553174256143116,0.7730825234027136,2.5495924413771855,irm,"{""P2"": 2.5225609942844938, ""P3"": 2.5766238362448557}","{""P2"": 2.3175432682037354, ""P3"": 2.3313324451446533}",42,False,,inner_selection,P2_P3,0.14285714285714285,0.33372944593429565,0.03571428571428571
POST_ANNEAL,S1,100.0,16,SOURCE_LOPO_DEVELOPMENT,S1,1.6891368936134057,P1,P1,100.0,0.09138609309281621,0.11113690599089578,2.0862181636265347,irm,"{""P2"": 2.070206839697702, ""P3"": 2.1022294469106764}","{""P2"": 2.029754161834717, ""P3"": 2.028852939605713}",42,False,,inner_selection,P2_P3,0.14333333333333334,0.025884028524160385,0.04216761076852432
POST_ANNEAL,S1,100.0,17,SOURCE_LOPO_DEVELOPMENT,S1,0.14711867885958085,P1,P1,100.0,0.0018595782470601124,0.02083050725715501,1.91792339188712,irm,"{""P2"": 1.9089283234732493, ""P3"": 1.9269184500830514}","{""P2"": 1.9689488410949707, ""P3"": 1.9629859924316406}",42,False,,inner_selection,P2_P3,0.1680952380952381,0.0029080614913254976,0.07022723205213179
ERM_WARMUP,S1,0.0,1,SOURCE_LOPO_DEVELOPMENT,S1,1.0380983533749482,P1,P1,100.0,0.010219383332028334,1.9501686568487258,1.9501686568487258,irm,"{""P2"": 1.9476706888562156, ""P3"": 1.9526666199971758}",,42,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,2,SOURCE_LOPO_DEVELOPMENT,S1,0.4099527806685262,P1,P1,100.0,0.01814783812988372,1.8079530046856593,1.8079530046856593,irm,"{""P2"": 1.8102467646674505, ""P3"": 1.805659251440139}",,42,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,3,SOURCE_LOPO_DEVELOPMENT,S1,1.8614049614284696,P1,P1,100.0,0.10475661810428377,1.5164025474729992,1.5164025474729992,irm,"{""P2"": 1.5282269930461096, ""P3"": 1.5045780825236488}",,42,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,4,SOURCE_LOPO_DEVELOPMENT,S1,3.2694761853715777,P1,P1,100.0,0.21689213045059688,1.2551078392210462,1.2551078392210462,irm,"{""P2"": 1.2789060404187158, ""P3"": 1.2313096477114964}",,42,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,5,SOURCE_LOPO_DEVELOPMENT,S1,5.0118723731867,P1,P1,100.0,0.31255342400263225,1.046062612155127,1.046062612155127,irm,"{""P2"": 1.0770666905811854, ""P3"": 1.015058540995159}",,42,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,6,SOURCE_LOPO_DEVELOPMENT,S1,5.816679917852259,P1,P1,100.0,0.39963397612647406,0.8509971639088222,0.8509971639088222,irm,"{""P2"": 0.886054805914561, ""P3"": 0.8159395204271589}",,42,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,7,SOURCE_LOPO_DEVELOPMENT,S1,10.550665700508919,P1,P1,100.0,0.23048955317527528,0.8667113461570134,0.8667113461570134,irm,"{""P2"": 0.8973466937504118, ""P3"": 0.8360760073056297}",,42,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,8,SOURCE_LOPO_DEVELOPMENT,S1,4.621890408079335,P1,P1,100.0,0.4553269652336363,0.5943510301529416,0.5943510301529416,irm,"{""P2"": 0.6255614764728243, ""P3"": 0.5631405714579991}",,42,False,,outer_refit,P2_P3,,,
POST_ANNEAL,S1,100.0,9,SOURCE_LOPO_DEVELOPMENT,S1,99.36534577301498,P1,P1,100.0,8.236882305258796,8.185687928199767,2.1168370691935223,irm,"{""P2"": 2.094847539871458, ""P3"": 2.138826653919523}",,42,True,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,1,SOURCE_LOPO_DEVELOPMENT,S1,1.3046214903789157,P1,P1,1000.0,0.013810362025563206,1.9640323162078857,1.9640323162078857,irm,"{""P2"": 1.9554194468543642, ""P3"": 1.9726452321097965}","{""P2"": 1.952327013015747, ""P3"": 1.9348905086517334}",42,True,,inner_selection,P2_P3,0.11904761904761904,9.011659130919725e-05,0.05710283758694411
ERM_WARMUP,S1,0.0,2,SOURCE_LOPO_DEVELOPMENT,S1,0.42670080423900786,P1,P1,1000.0,0.007861403003334998,1.8548300466083345,1.8548300466083345,irm,"{""P2"": 1.8450608798435757, ""P3"": 1.8645992235910325}","{""P2"": 1.9366024732589722, ""P3"": 1.9127459526062012}",42,True,,inner_selection,P2_P3,0.15,0.0003216968907508999,0.1221864027881665
ERM_WARMUP,S1,0.0,3,SOURCE_LOPO_DEVELOPMENT,S1,0.6384215206567346,P1,P1,1000.0,0.06433099618979862,1.6673386373974028,1.6673386373974028,irm,"{""P2"": 1.6509948074249994, ""P3"": 1.6836824862162272}","{""P2"": 1.9341486692428589, ""P3"": 1.8726476430892944}",42,False,,inner_selection,P2_P3,0.1442857142857143,0.0016983849927783012,0.11353746113749412
ERM_WARMUP,S1,0.0,4,SOURCE_LOPO_DEVELOPMENT,S1,2.755509209642822,P1,P1,1000.0,0.16233615974585217,1.3907601233891078,1.3907601233891078,irm,"{""P2"": 1.3749347748075214, ""P3"": 1.4065854894547236}","{""P2"": 1.9690924882888794, ""P3"": 1.8671002388000488}",42,True,,inner_selection,P2_P3,0.29619047619047617,0.01589849404990673,0.2624618531471094
ERM_WARMUP,S1,0.0,5,SOURCE_LOPO_DEVELOPMENT,S1,3.0939673179860008,P1,P1,1000.0,0.3012208569617498,1.1509387788318453,1.1509387788318453,irm,"{""P2"": 1.1442559603282383, ""P3"": 1.157621616181873}","{""P2"": 2.0771541595458984, ""P3"": 1.8983815908432007}",42,False,,inner_selection,P2_P3,0.1619047619047619,0.08205996453762054,0.1306478076895748
ERM_WARMUP,S1,0.0,6,SOURCE_LOPO_DEVELOPMENT,S1,4.531406737934611,P1,P1,1000.0,0.4049137875011989,0.9520919218517485,0.9520919218517485,irm,"{""P2"": 0.9546273564157032, ""P3"": 0.9495564887637183}","{""P2"": 2.0556230545043945, ""P3"": 1.927616000175476}",42,False,,inner_selection,P2_P3,0.21904761904761905,0.08867784589529037,0.18894090077823206
ERM_WARMUP,S1,0.0,7,SOURCE_LOPO_DEVELOPMENT,S1,3.7173358786950903,P1,P1,1000.0,0.5010728823570978,0.749969622294108,0.749969622294108,irm,"{""P2"": 0.7560346531867981, ""P3"": 0.743904587768373}","{""P2"": 2.1651499271392822, ""P3"": 1.9977682828903198}",42,False,,inner_selection,P2_P3,0.21619047619047618,0.2165302187204361,0.17720340298849407
ERM_WARMUP,S1,0.0,8,SOURCE_LOPO_DEVELOPMENT,S1,6.754600739790123,P1,P1,1000.0,0.4396253372374035,0.6390818598156883,0.6390818598156883,irm,"{""P2"": 0.641055767309098, ""P3"": 0.6371079501651582}","{""P2"": 2.1722464561462402, ""P3"": 2.008835554122925}",42,False,,inner_selection,P2_P3,0.1919047619047619,0.22285674512386322,0.1998941330967983
ERM_WARMUP,S1,0.0,9,SOURCE_LOPO_DEVELOPMENT,S1,3.4339857981411948,P1,P1,1000.0,0.48352619965871174,0.45592881685211545,0.45592881685211545,irm,"{""P2"": 0.46196567103976294, ""P3"": 0.4498919535818554}","{""P2"": 2.167833089828491, ""P3"": 1.9930475950241089}",42,True,,inner_selection,P2_P3,0.28285714285714286,0.2242354452610016,0.26954037054820246
ERM_WARMUP,S1,0.0,10,SOURCE_LOPO_DEVELOPMENT,S1,3.2029545157362045,P1,P1,1000.0,0.4128780530747913,0.34367869558788483,0.34367869558788483,irm,"{""P2"": 0.346866401831309, ""P3"": 0.3404909929775056}","{""P2"": 2.2264504432678223, ""P3"": 2.0566439628601074}",42,False,,inner_selection,P2_P3,0.21619047619047618,0.3437293469905853,0.20972809790059924
ERM_WARMUP,S1,0.0,11,SOURCE_LOPO_DEVELOPMENT,S1,4.643666088828255,P1,P1,1000.0,0.32484593953405105,0.2753545139800935,0.2753545139800935,irm,"{""P2"": 0.27498851730709983, ""P3"": 0.2757205024787358}","{""P2"": 2.350346803665161, ""P3"": 2.1359915733337402}",42,False,,inner_selection,P2_P3,0.25476190476190474,0.5899271368980408,0.21325506994196397
ERM_WARMUP,S1,0.0,12,SOURCE_LOPO_DEVELOPMENT,S1,4.00316220251273,P1,P1,1000.0,0.2485633000305721,0.21024263938268026,0.21024263938268026,irm,"{""P2"": 0.20720264406431288, ""P3"": 0.21328263779481252}","{""P2"": 2.300031900405884, ""P3"": 2.1634204387664795}",42,False,,inner_selection,P2_P3,0.24285714285714285,0.5608493089675903,0.24431092863166673
POST_ANNEAL,S1,1000.0,13,SOURCE_LOPO_DEVELOPMENT,S1,90.97864099635851,P1,P1,1000.0,4.9274316424415225,4.9097594683510914,1.458285005660284,irm,"{""P2"": 1.4164137903849283, ""P3"": 1.5001562082199824}","{""P2"": 5.155397891998291, ""P3"": 5.2904953956604}",42,False,,inner_selection,P2_P3,0.14285714285714285,16.6729736328125,0.03571428571428571
POST_ANNEAL,S1,1000.0,14,SOURCE_LOPO_DEVELOPMENT,S1,45.578896787906714,P1,P1,1000.0,5.482270674024309,5.480523838996887,3.7337781215849377,irm,"{""P2"": 3.6703040041242327, ""P3"": 3.7972522331419447}","{""P2"": 2.9055745601654053, ""P3"": 2.9160261154174805}",42,False,,inner_selection,P2_P3,0.16285714285714287,1.442304015159607,0.060660590614785403
POST_ANNEAL,S1,1000.0,15,SOURCE_LOPO_DEVELOPMENT,S1,5.882103950195264,P1,P1,1000.0,0.544032191776094,0.5459224602154323,2.4361911033448718,irm,"{""P2"": 2.413885384060088, ""P3"": 2.458496793565296}","{""P2"": 2.1647403240203857, ""P3"": 2.1678080558776855}",42,False,,inner_selection,P2_P3,0.13714285714285715,0.12818382680416107,0.07973298782842475
POST_ANNEAL,S1,1000.0,16,SOURCE_LOPO_DEVELOPMENT,S1,0.6009848025378887,P1,P1,1000.0,0.019496005731607077,0.021447030722296662,1.9724717394510904,irm,"{""P2"": 1.9615798863910494, ""P3"": 1.9833636099951608}","{""P2"": 1.9810653924942017, ""P3"": 1.972127079963684}",42,False,,inner_selection,P2_P3,0.14047619047619048,0.00568443164229393,0.053703861719468414
POST_ANNEAL,S1,1000.0,17,SOURCE_LOPO_DEVELOPMENT,S1,0.07545529347360964,P1,P1,1000.0,0.0005260781266926123,0.002415034852567173,1.8913717619578043,irm,"{""P2"": 1.8846290813173567, ""P3"": 1.8981144600822812}","{""P2"": 1.9674828052520752, ""P3"": 1.9564216136932373}",42,False,,inner_selection,P2_P3,0.21,0.0025386526249349117,0.1304725670960078
ERM_WARMUP,S1,0.0,1,SOURCE_LOPO_DEVELOPMENT,S1,1.0380983533749482,P1,P1,1000.0,0.010219383332028334,1.9501686568487258,1.9501686568487258,irm,"{""P2"": 1.9476706888562156, ""P3"": 1.9526666199971758}",,42,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,2,SOURCE_LOPO_DEVELOPMENT,S1,0.4099527806685262,P1,P1,1000.0,0.01814783812988372,1.8079530046856593,1.8079530046856593,irm,"{""P2"": 1.8102467646674505, ""P3"": 1.805659251440139}",,42,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,3,SOURCE_LOPO_DEVELOPMENT,S1,1.8614049614284696,P1,P1,1000.0,0.10475661810428377,1.5164025474729992,1.5164025474729992,irm,"{""P2"": 1.5282269930461096, ""P3"": 1.5045780825236488}",,42,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,4,SOURCE_LOPO_DEVELOPMENT,S1,3.2694761853715777,P1,P1,1000.0,0.21689213045059688,1.2551078392210462,1.2551078392210462,irm,"{""P2"": 1.2789060404187158, ""P3"": 1.2313096477114964}",,42,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,5,SOURCE_LOPO_DEVELOPMENT,S1,5.0118723731867,P1,P1,1000.0,0.31255342400263225,1.046062612155127,1.046062612155127,irm,"{""P2"": 1.0770666905811854, ""P3"": 1.015058540995159}",,42,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,6,SOURCE_LOPO_DEVELOPMENT,S1,5.816679917852259,P1,P1,1000.0,0.39963397612647406,0.8509971639088222,0.8509971639088222,irm,"{""P2"": 0.886054805914561, ""P3"": 0.8159395204271589}",,42,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,7,SOURCE_LOPO_DEVELOPMENT,S1,10.550665700508919,P1,P1,1000.0,0.23048955317527528,0.8667113461570134,0.8667113461570134,irm,"{""P2"": 0.8973466937504118, ""P3"": 0.8360760073056297}",,42,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,8,SOURCE_LOPO_DEVELOPMENT,S1,4.621890408079335,P1,P1,1000.0,0.4553269652336363,0.5943510301529416,0.5943510301529416,irm,"{""P2"": 0.6255614764728243, ""P3"": 0.5631405714579991}",,42,False,,outer_refit,P2_P3,,,
POST_ANNEAL,S1,1000.0,9,SOURCE_LOPO_DEVELOPMENT,S1,53.92295254402894,P1,P1,1000.0,4.122913961561899,4.130152419937981,1.8745034983801463,irm,"{""P2"": 1.866879413241432, ""P3"": 1.8821275305369545}",,42,True,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,1,SOURCE_LOPO_DEVELOPMENT,S1,1.4311691960257904,P1,P1,,0.0,1.9883666174752372,1.9883666174752372,erm,"{""P2"": 1.9850218595777238, ""P3"": 1.9917113753727504}","{""P2"": 1.9550766944885254, ""P3"": 1.95427405834198}",43,True,,inner_selection,P2_P3,0.1442857142857143,0.0008914890931919217,0.0385878387588446
ERM_WARMUP,S1,0.0,2,SOURCE_LOPO_DEVELOPMENT,S1,0.46700567348125255,P1,P1,,0.0,1.8679924987611316,1.8679924987611316,erm,"{""P2"": 1.8681573586236864, ""P3"": 1.867827638898577}","{""P2"": 1.9209973812103271, ""P3"": 1.9108293056488037}",43,True,,inner_selection,P2_P3,0.2704761904761905,0.0005364889511838555,0.2127629868198861
ERM_WARMUP,S1,0.0,3,SOURCE_LOPO_DEVELOPMENT,S1,0.6433797366780294,P1,P1,,0.0,1.707950204667591,1.707950204667591,erm,"{""P2"": 1.7153208099092756, ""P3"": 1.7005796023777553}","{""P2"": 1.9122581481933594, ""P3"": 1.86883544921875}",43,False,,inner_selection,P2_P3,0.21714285714285714,0.0007901103235781193,0.14589514421300231
ERM_WARMUP,S1,0.0,4,SOURCE_LOPO_DEVELOPMENT,S1,1.9098339059219365,P1,P1,,0.0,1.4495418773378645,1.4495418773378645,erm,"{""P2"": 1.4678430055436633, ""P3"": 1.4312407636642457}","{""P2"": 2.036952018737793, ""P3"": 1.919445276260376}",43,False,,inner_selection,P2_P3,0.18857142857142858,0.0466630756855011,0.1343969174639538
ERM_WARMUP,S1,0.0,5,SOURCE_LOPO_DEVELOPMENT,S1,2.8660615879787117,P1,P1,,0.0,1.216450455302284,1.216450455302284,erm,"{""P2"": 1.245711767105829, ""P3"": 1.1871891580309186}","{""P2"": 1.9920952320098877, ""P3"": 1.8879585266113281}",43,False,,inner_selection,P2_P3,0.21428571428571427,0.031441979110240936,0.21184183956405128
ERM_WARMUP,S1,0.0,6,SOURCE_LOPO_DEVELOPMENT,S1,4.090269662211647,P1,P1,,0.0,1.0104177865527926,1.0104177865527926,erm,"{""P2"": 1.0482553739774796, ""P3"": 0.972580189704895}","{""P2"": 2.0773227214813232, ""P3"": 1.9749141931533813}",43,False,,inner_selection,P2_P3,0.21428571428571427,0.0988989919424057,0.19160124201651968
ERM_WARMUP,S1,0.0,7,SOURCE_LOPO_DEVELOPMENT,S1,3.560539859158018,P1,P1,,0.0,0.8035351523898897,0.8035351523898897,erm,"{""P2"": 0.8400193601562863, ""P3"": 0.7670509286153884}","{""P2"": 2.176572322845459, ""P3"": 2.0670583248138428}",43,False,,inner_selection,P2_P3,0.23666666666666666,0.24146950244903564,0.19766843444733423
ERM_WARMUP,S1,0.0,8,SOURCE_LOPO_DEVELOPMENT,S1,4.942319172998042,P1,P1,,0.0,0.6511403545879182,0.6511403545879182,erm,"{""P2"": 0.6886816431227184, ""P3"": 0.613599047887893}","{""P2"": 2.1573617458343506, ""P3"": 2.0511460304260254}",43,True,,inner_selection,P2_P3,0.21142857142857144,0.2016463428735733,0.21386037630223678
ERM_WARMUP,S1,0.0,9,SOURCE_LOPO_DEVELOPMENT,S1,4.701817576266664,P1,P1,,0.0,0.4975089350200835,0.4975089350200835,erm,"{""P2"": 0.531872405778794, ""P3"": 0.46314545699528287}","{""P2"": 2.232956886291504, ""P3"": 2.119954824447632}",43,False,,inner_selection,P2_P3,0.21571428571428572,0.32366567850112915,0.20396486176643705
ERM_WARMUP,S1,0.0,10,SOURCE_LOPO_DEVELOPMENT,S1,6.085850531017555,P1,P1,,0.0,0.39935635385059176,0.39935635385059176,erm,"{""P2"": 0.42911286393801373, ""P3"": 0.36959984086808706}","{""P2"": 2.3209710121154785, ""P3"": 2.231224536895752}",43,False,,inner_selection,P2_P3,0.1595238095238095,0.5111333131790161,0.15307272097576258
ERM_WARMUP,S1,0.0,11,SOURCE_LOPO_DEVELOPMENT,S1,5.469031889727734,P1,P1,,0.0,0.31239126750401086,0.31239126750401086,erm,"{""P2"": 0.33824461698532104, ""P3"": 0.28653792148544677}","{""P2"": 2.3452558517456055, ""P3"": 2.191194772720337}",43,True,,inner_selection,P2_P3,0.24428571428571427,0.5442333221435547,0.22624539448209197
ERM_WARMUP,S1,0.0,12,SOURCE_LOPO_DEVELOPMENT,S1,2.5167521875731276,P1,P1,,0.0,0.22063973704973858,0.22063973704973858,erm,"{""P2"": 0.23648754468985966, ""P3"": 0.20479193068685986}","{""P2"": 2.4187676906585693, ""P3"": 2.2219202518463135}",43,False,,inner_selection,P2_P3,0.18,0.6612892746925354,0.17419993768791758
ERM_WARMUP,S1,0.0,13,SOURCE_LOPO_DEVELOPMENT,S1,3.0709709961936533,P1,P1,,0.0,0.17792531496002562,0.17792531496002562,erm,"{""P2"": 0.18954345240479423, ""P3"": 0.16630717642250514}","{""P2"": 2.4448657035827637, ""P3"": 2.346581220626831}",43,True,,inner_selection,P2_P3,0.23523809523809525,0.9008438587188721,0.2291681449357839
ERM_WARMUP,S1,0.0,14,SOURCE_LOPO_DEVELOPMENT,S1,3.086952925814713,P1,P1,,0.0,0.14487912288733892,0.14487912288733892,erm,"{""P2"": 0.1514265669527508, ""P3"": 0.13833168200084142}","{""P2"": 2.4463677406311035, ""P3"": 2.3003718852996826}",43,False,,inner_selection,P2_P3,0.18761904761904763,0.8139756321907043,0.18991859754122795
ERM_WARMUP,S1,0.0,15,SOURCE_LOPO_DEVELOPMENT,S1,2.339193178869527,P1,P1,,0.0,0.11477016426268077,0.11477016426268077,erm,"{""P2"": 0.11886630634466808, ""P3"": 0.110674022095544}","{""P2"": 2.502854108810425, ""P3"": 2.338895320892334}",43,False,,inner_selection,P2_P3,0.18761904761904763,0.9640567302703857,0.1941988311184053
ERM_WARMUP,S1,0.0,16,SOURCE_LOPO_DEVELOPMENT,S1,1.7119766612758809,P1,P1,,0.0,0.09327526173421315,0.09327526173421315,erm,"{""P2"": 0.09625529544694084, ""P3"": 0.09029522802148547}","{""P2"": 2.573607921600342, ""P3"": 2.3333308696746826}",43,False,,inner_selection,P2_P3,0.19285714285714287,1.077165126800537,0.17628531467449343
