fold,support_seed,selection_rank,first_included_budget,dataset_index,sample_id,class_index,TagID,ER,surface_index,factor_cell,condition_block_id,row_ordinal_within_block,exact_signal_sha256
0,104729,144,200,2606,P4_S2_R0506,3,4,1,2,E1xS2,block_6a7d2cb8569eb9e0586b,6,b1861c1a0496aff46cc5f04fda4ffe4fda6f23a3bb05739aa5fed0f3104ae960
0,104729,145,200,2768,P4_S2_R0668,4,5,1,2,E1xS2,block_087e19ccbd73a9532e0d,18,34a2b0ff018508bace8cb83681f18c65c5615e6354a64b92d5534c9485654a7c
0,104729,146,200,2947,P4_S2_R0847,5,6,1,2,E1xS2,block_aa7b8dd31ee67cd57169,47,4254b27110c8acbef9e630ef4fe8088d429884e37b17d0a2cc3327154646a4a7
0,104729,147,200,3060,P4_S2_R0960,6,7,1,2,E1xS2,block_0c0d962bec0b68bfa844,10,135010550c5c87b42269ebdf8c64d0015e2688c486b1f63a2cf326555d4827f0
0,104729,148,200,2136,P4_S2_R0036,0,1,0,2,E0xS2,block_dcd65b6733239f039f78,36,fe452b1a6a9c7f99c181e9edf222364a233f039ec5cff41bcfb54ed2054bc6c3
0,104729,149,200,2266,P4_S2_R0166,1,2,0,2,E0xS2,block_f9220b318055328fc70b,16,b6038285baee68fbe9f40dba209e2fc501c854833776df084846e6d4a404d6e8
0,104729,150,200,2419,P4_S2_R0319,2,3,0,2,E0xS2,block_a1f01518e8af3b26a76b,19,270103d940058281ce0c24d2ebae9e5df48e0a44270522b5fe61687b7057bf94
0,104729,151,200,2575,P4_S2_R0475,3,4,0,2,E0xS2,block_cd83c9ffbceb34f2a036,25,59279fd286f067fafcf0b1d687da47c8ca61306f902ab8579519957293954e2f
0,104729,152,200,2748,P4_S2_R0648,4,5,0,2,E0xS2,block_b5566805f96ca56a8df8,48,47b61c4d4e673a24ef59f6ad35e9491ad6176b392d746b729b730e4280bc56b0
0,104729,153,200,2864,P4_S2_R0764,5,6,0,2,E0xS2,block_a6ed69b04e5479ad4efe,14,1ecd9952bc78e42ea67b42956b83abef38d5aa1550fb6fd0179ce96d014c5b6b
0,104729,154,200,3000,P4_S2_R0900,6,7,0,2,E0xS2,block_9c41b8b37cd02b562989,0,45a7f5b0f0d1445bed87055e2afb903684cb5bef09c2dddeaa9f0ad9a66e3db0
0,104729,155,200,1062,P4_S1_R0012,0,1,0,1,E0xS1,block_7d26e6e0273fcd9680fd,12,d6e2cc1d82a28f098aa179b6300625a7b975f073fc87cf9f1e111e5eeba17ba0
0,104729,156,200,1237,P4_S1_R0187,1,2,0,1,E0xS1,block_47daa4c11e848e54e086,37,211d512e2e4dffe57db5cc8f6c4b0923f9ae2ee332ffa69beb23aa598f9409dc
0,104729,157,200,1362,P4_S1_R0312,2,3,0,1,E0xS1,block_784868aa8e666849cf0e,12,4bf21420b725d17f1b44e6affa8c7bc253acbbdaa0d30ea79f0039be56320b48
0,104729,158,200,1544,P4_S1_R0494,3,4,0,1,E0xS1,block_ced46cc6b0f2f44089b9,44,7b2d5274aa7087dfe5a3ad4c343b6480ec0cfc1b3cb01b3a5099aab8ca7d6c2e
0,104729,159,200,1674,P4_S1_R0624,4,5,0,1,E0xS1,block_ac5f59ca3a86eb3571dd,24,a0f324cf042c4d893f815942358367e9f70b501b11ff47cb0f8106ef28c0d538
0,104729,160,200,1815,P4_S1_R0765,5,6,0,1,E0xS1,block_7edb50f252b2978616d9,15,35928d5116a11a190e041fa1b33eb0138d2e6d8e4f30f11055b44a879d5a7d8d
0,104729,161,200,1983,P4_S1_R0933,6,7,0,1,E0xS1,block_fd0c2bf0a66580786ae9,33,c27320c4c9597595212148ea9a2c03af78ff93f19c44b41f0b8233cc188bfeca
0,104729,162,200,91,P4_S0_R0091,0,1,1,0,E1xS0,block_a7144b7d0b683272e22f,41,2ed9c0fcf1f2adcd9e5ed590dd1c495b6ddd5a34a0310bfcd562a17e6761b243
0,104729,163,200,205,P4_S0_R0205,1,2,1,0,E1xS0,block_9792098cb7d53418e0fa,5,b13449cef0fc6b0b82f8d07559d2e5bf91b9f7a43cbbaa0c495faa37fa99e8ff
0,104729,164,200,388,P4_S0_R0388,2,3,1,0,E1xS0,block_b10eb3fae829467bb456,38,0892bad5afbef27bdab323f3dd5404377ac0d9d4aa23451c138fd449ca7699c5
0,104729,165,200,517,P4_S0_R0517,3,4,1,0,E1xS0,block_b1cdea3c34a961f9bef1,17,95b14a426d0c083b5258e6c713b7d657400a479d557a6512b391eb41d17fd183
0,104729,166,200,695,P4_S0_R0695,4,5,1,0,E1xS0,block_3ce4205902299104d952,45,2797b3db0a89605349be3032674923903468b28c29978ba7b69cbcc70b6e3af9
0,104729,167,200,821,P4_S0_R0821,5,6,1,0,E1xS0,block_8644f7eeb57e2b0834d8,21,de9f72f593fed03f863716a22a3b8c491ad1294137de2de2407c5adeb9f8b5c3
0,104729,168,200,954,P4_S0_R0954,6,7,1,0,E1xS0,block_eaeecdee1eb22a8038cd,4,6f1f4a6bb1afb19a4fb81ca3efb678d4bb3a839886b7f8facf38d393b5b52586
0,104729,169,200,107,P4_S0_R0107,0,1,2,0,E2xS0,block_ca31f3a2de70f6f36fe7,7,806591c18bc0fe7c79bba09a95806fa71e43f0db2a62841ec1df46ac54fd8956
0,104729,170,200,267,P4_S0_R0267,1,2,2,0,E2xS0,block_514d45a2b30c2c844b4a,17,4bd0c98381c9ee383cef88e1c1c97721b273f642a87bd02ad8bed77373c047d6
0,104729,171,200,440,P4_S0_R0440,2,3,2,0,E2xS0,block_a9ba10c5c71cce187f2d,40,769a5eae90cdddc983704221d691739c9b43b39cd1278717df81d59ba99e083b
0,104729,172,200,561,P4_S0_R0561,3,4,2,0,E2xS0,block_441a737804e3b88f75d1,11,8f9fd7095785a8d82c56c5f395d93a7b078ae4cb35fbf7807cb357f64cbbe922
0,104729,173,200,701,P4_S0_R0701,4,5,2,0,E2xS0,block_fc4af4c92525fc000f31,1,8f1159acefb2674991af76a7d0a9e5ad5b0d64f02defb1b73d3d66477cb800e9
0,104729,174,200,879,P4_S0_R0879,5,6,2,0,E2xS0,block_dd0ea449f458e46f0ca5,29,c57bdc71fe86f92fccfd165ce8606d91bf3f5bb54c72ce33825d9c7b3fbb1d8b
0,104729,175,200,1019,P4_S0_R1019,6,7,2,0,E2xS0,block_8dfa1f4b216948ad599a,19,c50f14e2102056229878f5f2a9c439fb9b7454e01356213ea02b8a80602d442e
0,104729,176,200,1187,P4_S1_R0137,0,1,2,1,E2xS1,block_3fd830e3c85599e9b165,37,cdda0dca6f9fe0d185c3c01198b6de6f9e5d874944382723c46d51761923b67a
0,104729,177,200,1318,P4_S1_R0268,1,2,2,1,E2xS1,block_bc3f8e677b092fd01efe,18,56cb7beaeac0e02a4d3ea7b742b29b629f6e993351f3bc159676d2df2010a96d
0,104729,178,200,1468,P4_S1_R0418,2,3,2,1,E2xS1,block_43a8de3c5649853c978d,18,787cd29496239b704e2c47cb37aa36686971014798e4da7f926204cfba671888
0,104729,179,200,1606,P4_S1_R0556,3,4,2,1,E2xS1,block_f9e261f86eb69990627a,6,1eacbdc8a4a99bd3e4c2cfbb36a16f5deb929fcf4aff811b9883f200229db3f2
0,104729,180,200,1793,P4_S1_R0743,4,5,2,1,E2xS1,block_0c3084788dc02011c9d7,43,37dd95b0b11f5e980c33c78b48028d2370474f4e8716cfe89612048fbc40f678
0,104729,181,200,1928,P4_S1_R0878,5,6,2,1,E2xS1,block_ee5a03f67d713e5a16d1,28,0818dd88bca209b875a772f309b45906d1a8875f326e40b680ce85cbb72fd04b
0,104729,182,200,2066,P4_S1_R1016,6,7,2,1,E2xS1,block_341a112d441641aadab6,16,ff6aae5d654bd54661a417df7a63716dc3160c1b69b7af119fe36f3d9fda33c0
0,104729,183,200,2180,P4_S2_R0080,0,1,1,2,E1xS2,block_a11603a4e978f0aa6ae7,30,e3f179327633889d98af38b2baf990d4fe404d8e3b9009ee72e5889dd27e7b37
0,104729,184,200,2316,P4_S2_R0216,1,2,1,2,E1xS2,block_92a382111db9fde48de1,16,006f19059d8f9cc99fc1cdf14e0bd3bccc20a4c4efd361a761c3549ea4eb0a0f
0,104729,185,200,2483,P4_S2_R0383,2,3,1,2,E1xS2,block_d9a2aa445ea217ac43a8,33,f0a498c8ee4ea9da94dc84d649106ff38d8f6a4cb52c18ced744ca173fd3ddbf
0,104729,186,200,2623,P4_S2_R0523,3,4,1,2,E1xS2,block_6a7d2cb8569eb9e0586b,23,b604e1109b4dcb332b1fbc5bf42607a57c9b0bf223aa8e01344c4d275a041dd9
0,104729,187,200,2795,P4_S2_R0695,4,5,1,2,E1xS2,block_087e19ccbd73a9532e0d,45,85ea1718808d9cc7d816ca91091c4ce9c8d0162af6b7188e04658ff0f09fea55
0,104729,188,200,2949,P4_S2_R0849,5,6,1,2,E1xS2,block_aa7b8dd31ee67cd57169,49,1f7fb702a9dcaf3a4c4ce2bddadde961d43dde552a3a066663aaa08bef1a89d9
0,104729,189,200,3096,P4_S2_R0996,6,7,1,2,E1xS2,block_0c0d962bec0b68bfa844,46,42faa1aa50dfcc89a5790c25178e15cb7da287fdf45acf8289e19c63792768f1
0,104729,190,200,2110,P4_S2_R0010,0,1,0,2,E0xS2,block_dcd65b6733239f039f78,10,6b191bd8fdfc5ea65121c1d8ee1493fcb042b80d4ecd4135873e940c661f5103
0,104729,191,200,2253,P4_S2_R0153,1,2,0,2,E0xS2,block_f9220b318055328fc70b,3,6e35964bd5e9a4869423669719aaaea1ff633d2e9058ec9ef50b9e56f45e7ec1
0,104729,192,200,2442,P4_S2_R0342,2,3,0,2,E0xS2,block_a1f01518e8af3b26a76b,42,7ee8f7775d19016a95228e0d61581655810c477837008977e66bbdb7ca9c128d
0,104729,193,200,2562,P4_S2_R0462,3,4,0,2,E0xS2,block_cd83c9ffbceb34f2a036,12,4aae5189880dcdd4fad53c26be81e15ecb8dc0877b0c8a5254e2bff08493f706
0,104729,194,200,2722,P4_S2_R0622,4,5,0,2,E0xS2,block_b5566805f96ca56a8df8,22,224299f4b734deb63fff5aa95bf160ae14095cfc352813e0fae7b729c9f7d5a8
0,104729,195,200,2879,P4_S2_R0779,5,6,0,2,E0xS2,block_a6ed69b04e5479ad4efe,29,46017372e440c7fb1af35743c095a60da68f29d6f545803ef89866aa023812a7
0,104729,196,200,3018,P4_S2_R0918,6,7,0,2,E0xS2,block_9c41b8b37cd02b562989,18,a29cc872ddbed605096bf6e93decf6cd1efe2fb15e930d8e04d43578c81a14b5
0,104729,197,200,1076,P4_S1_R0026,0,1,0,1,E0xS1,block_7d26e6e0273fcd9680fd,26,cd889da4d3dda0f94b7e0b721e5855d9afddc34afb0dda4bc140adaad25e646d
0,104729,198,200,1241,P4_S1_R0191,1,2,0,1,E0xS1,block_47daa4c11e848e54e086,41,53d74415409633580c4872e69d02cea85de049d18d6befc02c61db356bc093d0
0,104729,199,200,1361,P4_S1_R0311,2,3,0,1,E0xS1,block_784868aa8e666849cf0e,11,74b0a3fbbba096ccfdd71de768d55562f223f9678fca66ac70bc34c775c8916b
0,104729,200,200,1510,P4_S1_R0460,3,4,0,1,E0xS1,block_ced46cc6b0f2f44089b9,10,e72317bc8dd6dc0d220a219ec101814251fcc85b3ab39caf479aece83da4cdc6
0,104729,201,500,1694,P4_S1_R0644,4,5,0,1,E0xS1,block_ac5f59ca3a86eb3571dd,44,a0f324cf042c4d893f815942358367e9f70b501b11ff47cb0f8106ef28c0d538
0,104729,202,500,1837,P4_S1_R0787,5,6,0,1,E0xS1,block_7edb50f252b2978616d9,37,e027c1859326d0bad61bc5f5244c9ee298770e91d998a01092e10fa2305af0e5
0,104729,203,500,1979,P4_S1_R0929,6,7,0,1,E0xS1,block_fd0c2bf0a66580786ae9,29,d446af96e8ed3a2d4410561a8d09b1e17f508549b7346161791c02ad93a03f4d
0,104729,204,500,92,P4_S0_R0092,0,1,1,0,E1xS0,block_a7144b7d0b683272e22f,42,cb843c141cef6292dc4bf39ba96d130b6d4ff60f91bd52fa37e0bd8ec42fb213
0,104729,205,500,239,P4_S0_R0239,1,2,1,0,E1xS0,block_9792098cb7d53418e0fa,39,b9e4043b31f3b3b2305c33ca7a5bb151c98af085f5e516362d8e659b0123800d
0,104729,206,500,363,P4_S0_R0363,2,3,1,0,E1xS0,block_b10eb3fae829467bb456,13,0892bad5afbef27bdab323f3dd5404377ac0d9d4aa23451c138fd449ca7699c5
0,104729,207,500,548,P4_S0_R0548,3,4,1,0,E1xS0,block_b1cdea3c34a961f9bef1,48,1d056acebd389365f9d74bd4720c44affc2f740ecc8c947415eca516291daef4
0,104729,208,500,668,P4_S0_R0668,4,5,1,0,E1xS0,block_3ce4205902299104d952,18,5f434249a0d00195d1501a0f04816b897a5d53395382b0814d2db2ec8fcc9a15
0,104729,209,500,827,P4_S0_R0827,5,6,1,0,E1xS0,block_8644f7eeb57e2b0834d8,27,b4d941e9c1832e1a67921f76895cd5bd580e50c4d5f0f0d2fbd522df7a0f0972
0,104729,210,500,997,P4_S0_R0997,6,7,1,0,E1xS0,block_eaeecdee1eb22a8038cd,47,d9920e93f510d3dbbf263affce1d99ad82c62a9f9c3a6daac891637171436765
0,104729,211,500,105,P4_S0_R0105,0,1,2,0,E2xS0,block_ca31f3a2de70f6f36fe7,5,85a2efb2eb456223ba13bef1bcd55872cdb2a8628fe6797f7888a7e783e204d2
0,104729,212,500,270,P4_S0_R0270,1,2,2,0,E2xS0,block_514d45a2b30c2c844b4a,20,20f4437652ccc1757a4ee737104d988f7e21df58bfa21d4ff1c7851c6e35f752
0,104729,213,500,420,P4_S0_R0420,2,3,2,0,E2xS0,block_a9ba10c5c71cce187f2d,20,034cbba3aa85edc855c40e7b00842ac842b7c5ab40ea0801b8bda882a7701844
0,104729,214,500,554,P4_S0_R0554,3,4,2,0,E2xS0,block_441a737804e3b88f75d1,4,d043b86d02149b6c178c89867d29a53a50493c7294dfbeab3d6df82b36860c86
0,104729,215,500,739,P4_S0_R0739,4,5,2,0,E2xS0,block_fc4af4c92525fc000f31,39,8b4d3c2093e29fca3d6615c5d5ee1c51ad5db1d6ecc06719464251dce22c4e0d
0,104729,216,500,869,P4_S0_R0869,5,6,2,0,E2xS0,block_dd0ea449f458e46f0ca5,19,2df4251103312d331bbb51626bfa3254a28198476e65b7995ea0a55e31135ae7
0,104729,217,500,1015,P4_S0_R1015,6,7,2,0,E2xS0,block_8dfa1f4b216948ad599a,15,2fe3de83d8bdeb4ab7e2d172297655e92fe2aabbb555b45b6e60c93da9d05ac7
0,104729,218,500,1161,P4_S1_R0111,0,1,2,1,E2xS1,block_3fd830e3c85599e9b165,11,c9c40d00a4d0b6c5711be4a2879b07879c8dd2c266036c3f5593ca816c14cea9
0,104729,219,500,1309,P4_S1_R0259,1,2,2,1,E2xS1,block_bc3f8e677b092fd01efe,9,27bbae8320af42d35ee78cd2f51008f19336d34e50afcd6f5ce0de6e8e718470
0,104729,220,500,1476,P4_S1_R0426,2,3,2,1,E2xS1,block_43a8de3c5649853c978d,26,8eb3d699c5584465e4a75ff43109b4dfeba71478849ddab7bc53e5a12e776075
0,104729,221,500,1610,P4_S1_R0560,3,4,2,1,E2xS1,block_f9e261f86eb69990627a,10,99f0945994667a69d65a8a2bb5420304a5387204c2c48d994f6204658c001cf7
0,104729,222,500,1773,P4_S1_R0723,4,5,2,1,E2xS1,block_0c3084788dc02011c9d7,23,fb74529e05aa6136e0f78260e898b5bab4e996e9676e97eefaf36f8a402ac8ba
0,104729,223,500,1912,P4_S1_R0862,5,6,2,1,E2xS1,block_ee5a03f67d713e5a16d1,12,a999abce1145c97bfa85cacb78bcf7459d147681950750dcd9fe10b9913ac86b
0,104729,224,500,2069,P4_S1_R1019,6,7,2,1,E2xS1,block_341a112d441641aadab6,19,d5c4cdc6febe7b644fdda443178cbd3cfaf8a8501f93988e2ad9667327750316
0,104729,225,500,2158,P4_S2_R0058,0,1,1,2,E1xS2,block_a11603a4e978f0aa6ae7,8,72cbce64a5ffd20b97211c4fb651db35053e188e7f859b000e8d0c48b7ca5160
0,104729,226,500,2309,P4_S2_R0209,1,2,1,2,E1xS2,block_92a382111db9fde48de1,9,0c3814de55768e5a4e548026c45ce435289a3292502359ecbc49ab3e8116ae58
0,104729,227,500,2461,P4_S2_R0361,2,3,1,2,E1xS2,block_d9a2aa445ea217ac43a8,11,3dc515684505f3e07add95f0b016e7c780367cf23d89868076aa1baff0cbac7f
0,104729,228,500,2645,P4_S2_R0545,3,4,1,2,E1xS2,block_6a7d2cb8569eb9e0586b,45,82fe83c7b583b273880bccbfe7a7ad2dddae2c982ce28f17e94c99a316e3855a
0,104729,229,500,2780,P4_S2_R0680,4,5,1,2,E1xS2,block_087e19ccbd73a9532e0d,30,0a76009b7070d230c4b2c890708625f08c4412c787b0ebd9c413cc41f8f4fbcb
0,104729,230,500,2908,P4_S2_R0808,5,6,1,2,E1xS2,block_aa7b8dd31ee67cd57169,8,6334cf5af81cb207739e852f7c8582d777fdc1885805381b372768afa6c461ab
0,104729,231,500,3085,P4_S2_R0985,6,7,1,2,E1xS2,block_0c0d962bec0b68bfa844,35,b300ab335354b912d30cef4f97ea11245ca5bce8aa06aa4967a191e3372c6967
0,104729,232,500,2149,P4_S2_R0049,0,1,0,2,E0xS2,block_dcd65b6733239f039f78,49,6b191bd8fdfc5ea65121c1d8ee1493fcb042b80d4ecd4135873e940c661f5103
0,104729,233,500,2277,P4_S2_R0177,1,2,0,2,E0xS2,block_f9220b318055328fc70b,27,39a6b951e7aeacbcb72a946cca642dd2c1d1967e7d7cd952af5ebc56208c42b2
0,104729,234,500,2426,P4_S2_R0326,2,3,0,2,E0xS2,block_a1f01518e8af3b26a76b,26,d30e3aef7b3d4d12897b8f96afd03928296d087a02a13bfc741be8a2d40566c0
0,104729,235,500,2554,P4_S2_R0454,3,4,0,2,E0xS2,block_cd83c9ffbceb34f2a036,4,5b417dbc8d703d4837538b6b02356c182fa8ef39e2a521ea4f27d4a8a050e6ea
0,104729,236,500,2743,P4_S2_R0643,4,5,0,2,E0xS2,block_b5566805f96ca56a8df8,43,8339a5b64b21a83ad1251996df7a83294f446a2adc18d2fcf71c7056fde3a0fd
0,104729,237,500,2875,P4_S2_R0775,5,6,0,2,E0xS2,block_a6ed69b04e5479ad4efe,25,1ecd9952bc78e42ea67b42956b83abef38d5aa1550fb6fd0179ce96d014c5b6b
0,104729,238,500,3009,P4_S2_R0909,6,7,0,2,E0xS2,block_9c41b8b37cd02b562989,9,786d2cc2f42182c323b68e8e3c19dc5601dff3a4e7c95facc1ede2ff4d673219
0,104729,239,500,1096,P4_S1_R0046,0,1,0,1,E0xS1,block_7d26e6e0273fcd9680fd,46,42e98aef62a595234aefc4c4ce5436e8ee4c4cb157b7cc7dcec9ce04ff4d41f0
0,104729,240,500,1232,P4_S1_R0182,1,2,0,1,E0xS1,block_47daa4c11e848e54e086,32,49923ed23b610e9d2f3f39492b4933ca739cae5469a29f8468005ed70e58f134
0,104729,241,500,1396,P4_S1_R0346,2,3,0,1,E0xS1,block_784868aa8e666849cf0e,46,4470acb6cf2e44ae8d890a7245068218eb167de7e3e912007728741b8a95e6e6
0,104729,242,500,1548,P4_S1_R0498,3,4,0,1,E0xS1,block_ced46cc6b0f2f44089b9,48,0874b9c39a0b8b3a69c018e67e4463be073442fac5b16cb67c6f8f1939f8a3e3
0,104729,243,500,1678,P4_S1_R0628,4,5,0,1,E0xS1,block_ac5f59ca3a86eb3571dd,28,41650c717772a200aae3ceaa1eccbb85223677211811c0b3a0415ac0715456ab
0,104729,244,500,1807,P4_S1_R0757,5,6,0,1,E0xS1,block_7edb50f252b2978616d9,7,73fc8022198cafb731db5129c7219585deb98dd6a3302462138a2d7f14bf0b5c
0,104729,245,500,1998,P4_S1_R0948,6,7,0,1,E0xS1,block_fd0c2bf0a66580786ae9,48,943ad67e884cd1812bd5cd189ec7a98f8811c8d99f1e7c85ad89f585237fbec8
0,104729,246,500,67,P4_S0_R0067,0,1,1,0,E1xS0,block_a7144b7d0b683272e22f,17,0ab86274d0c73286962494c72a33a5f0c655e769b44b3381e15da6a6221e47c3
0,104729,247,500,207,P4_S0_R0207,1,2,1,0,E1xS0,block_9792098cb7d53418e0fa,7,610b712019919191293751393de56bf67f42096ba70b458084cbb67b6a7b9696
0,104729,248,500,389,P4_S0_R0389,2,3,1,0,E1xS0,block_b10eb3fae829467bb456,39,c11e122607a135ba29ecffd98d58fb1709df1bd98eed9ab2d937697bae6b29cd
0,104729,249,500,504,P4_S0_R0504,3,4,1,0,E1xS0,block_b1cdea3c34a961f9bef1,4,d6bc30a41252c1caa88bc02a5cfb6e6b89c6226407efcc1d3e021dde100b9a73
0,104729,250,500,675,P4_S0_R0675,4,5,1,0,E1xS0,block_3ce4205902299104d952,25,63a5ca1dcf9371df0379419cd49f12b88703e6b5d12fae05d404c0e70c62ae9a
0,104729,251,500,804,P4_S0_R0804,5,6,1,0,E1xS0,block_8644f7eeb57e2b0834d8,4,5ac5705bf9ec789cbec21b2ac2701d69d239cefd7f3b9ade1b788ad8a6b760b6
0,104729,252,500,958,P4_S0_R0958,6,7,1,0,E1xS0,block_eaeecdee1eb22a8038cd,8,e0e0d26b256d95b15c0eb29ee4984bb2600f6d25a0d0f582123957f1fe343da3
0,104729,253,500,147,P4_S0_R0147,0,1,2,0,E2xS0,block_ca31f3a2de70f6f36fe7,47,e6be75870b8783355547ada61ca92d9a2e143ac66cb308110526dd19bb74e799
0,104729,254,500,278,P4_S0_R0278,1,2,2,0,E2xS0,block_514d45a2b30c2c844b4a,28,a80beaea2b855babcff321cf28b2a1d6765e377f1ffc4218d99d49e378ceb529
0,104729,255,500,416,P4_S0_R0416,2,3,2,0,E2xS0,block_a9ba10c5c71cce187f2d,16,98d817612e457a69ba87ca307741e8f3f7704ed1ec6713ed3cf76c95da506494
0,104729,256,500,569,P4_S0_R0569,3,4,2,0,E2xS0,block_441a737804e3b88f75d1,19,54d7e634116898a426bd86011708d15b459e5a63b6d4eb3a80fad0279244369d
0,104729,257,500,716,P4_S0_R0716,4,5,2,0,E2xS0,block_fc4af4c92525fc000f31,16,3fb7f001564d73ae0e8f06808715fab57df211a0b6e3a42df7d95e111854e403
0,104729,258,500,899,P4_S0_R0899,5,6,2,0,E2xS0,block_dd0ea449f458e46f0ca5,49,fb7f455746cb5de04d2a0713bf6416ba281875f229d95c85890c8db4dcb8ec7b
0,104729,259,500,1037,P4_S0_R1037,6,7,2,0,E2xS0,block_8dfa1f4b216948ad599a,37,0235cf21eebffc805e1f9ae60afc432060f0b281cd2efe57958714f916b200a9
0,104729,260,500,1177,P4_S1_R0127,0,1,2,1,E2xS1,block_3fd830e3c85599e9b165,27,aea62bde53427979a070c766f7b6f829ef54506071bd8149fedf8ebd200ba419
0,104729,261,500,1324,P4_S1_R0274,1,2,2,1,E2xS1,block_bc3f8e677b092fd01efe,24,4d6cd1f5717681613521273c6312197b289fa8ca1fa5f01346aebff91129aa25
0,104729,262,500,1454,P4_S1_R0404,2,3,2,1,E2xS1,block_43a8de3c5649853c978d,4,80e0803a9f3415dede488becf1b630e9c107556514df472d90da7a78a0937813
0,104729,263,500,1642,P4_S1_R0592,3,4,2,1,E2xS1,block_f9e261f86eb69990627a,42,54fc84a73d1177b18228f239fe7e1b58fca48d4d0fce58b706b171fb1c907f2f
0,104729,264,500,1771,P4_S1_R0721,4,5,2,1,E2xS1,block_0c3084788dc02011c9d7,21,5cda4ff67daef85bb5278ffb820a2a6487a4fb18f145c59fb5e5da4796060ac5
0,104729,265,500,1934,P4_S1_R0884,5,6,2,1,E2xS1,block_ee5a03f67d713e5a16d1,34,3570fd4c8d0fb6f859a991bccd52d03a6b55be3e3c09a300c84f31c5b1fe6bb2
0,104729,266,500,2059,P4_S1_R1009,6,7,2,1,E2xS1,block_341a112d441641aadab6,9,6cbf47476c2bd6e89eb33e537836d4cc3c49b27b6e26e498f0e810592cba846d
0,104729,267,500,2193,P4_S2_R0093,0,1,1,2,E1xS2,block_a11603a4e978f0aa6ae7,43,af544ce883cf17e2de786b73a79f78b94b3d0a62eccd9e7bb01dceb85c09bca2
0,104729,268,500,2345,P4_S2_R0245,1,2,1,2,E1xS2,block_92a382111db9fde48de1,45,284675715b36670a431a9abb12505fa018a12aa88af9a59683df66fd9fec9979
0,104729,269,500,2454,P4_S2_R0354,2,3,1,2,E1xS2,block_d9a2aa445ea217ac43a8,4,850c8a6672c87c40f100c59af9d3a919a542ad143e76300b64b49a287c5f9dab
0,104729,270,500,2634,P4_S2_R0534,3,4,1,2,E1xS2,block_6a7d2cb8569eb9e0586b,34,b604e1109b4dcb332b1fbc5bf42607a57c9b0bf223aa8e01344c4d275a041dd9
0,104729,271,500,2761,P4_S2_R0661,4,5,1,2,E1xS2,block_087e19ccbd73a9532e0d,11,2545bc67c9f91b74fe6d83489a16ffb2f64cab1c96cf887b5ec5ddac7f3350fd
0,104729,272,500,2902,P4_S2_R0802,5,6,1,2,E1xS2,block_aa7b8dd31ee67cd57169,2,814db891447832804035035bca1bd8a1e9d119839e14c314a82f8e1e53937344
0,104729,273,500,3056,P4_S2_R0956,6,7,1,2,E1xS2,block_0c0d962bec0b68bfa844,6,a4ad187ead400f9c20ba770e3e87521fc08325d0561b6c338fca5b809b29f202
0,104729,274,500,2131,P4_S2_R0031,0,1,0,2,E0xS2,block_dcd65b6733239f039f78,31,fefe80046a30540b9907864d61cc1621c3f161547cc9c7ddaa4014cfa166d796
0,104729,275,500,2289,P4_S2_R0189,1,2,0,2,E0xS2,block_f9220b318055328fc70b,39,d50581ca09601870b90c7e6809e8955b89ca3b74f1127c226ca7b963371c12ff
0,104729,276,500,2424,P4_S2_R0324,2,3,0,2,E0xS2,block_a1f01518e8af3b26a76b,24,7ee8f7775d19016a95228e0d61581655810c477837008977e66bbdb7ca9c128d
0,104729,277,500,2589,P4_S2_R0489,3,4,0,2,E0xS2,block_cd83c9ffbceb34f2a036,39,a543039803c75918da907bd01d4a2a02c0b6057ecb623d8565648f0661ebeba3
0,104729,278,500,2718,P4_S2_R0618,4,5,0,2,E0xS2,block_b5566805f96ca56a8df8,18,d7640177298eaf9a965e74d8b67f41cf27d36c3a20da5cb2cbf00e6a03de0323
0,104729,279,500,2853,P4_S2_R0753,5,6,0,2,E0xS2,block_a6ed69b04e5479ad4efe,3,b0fdac374c2ebaf57bdb4698033e50b19e8ddf16f8de077ae9c059d5c54316f0
0,104729,280,500,3049,P4_S2_R0949,6,7,0,2,E0xS2,block_9c41b8b37cd02b562989,49,3b97c69c57bf7a24ce4edfcb529cf045263fc19d681a6851d81085d1c581fe31
0,104729,281,500,1063,P4_S1_R0013,0,1,0,1,E0xS1,block_7d26e6e0273fcd9680fd,13,6ec34015a573a112563ec10213ef8cc267276eaf55767344b18fadcd108b29b1
0,104729,282,500,1219,P4_S1_R0169,1,2,0,1,E0xS1,block_47daa4c11e848e54e086,19,53d74415409633580c4872e69d02cea85de049d18d6befc02c61db356bc093d0
0,104729,283,500,1359,P4_S1_R0309,2,3,0,1,E0xS1,block_784868aa8e666849cf0e,9,d2a2dfc4070f008b67faa74062f7a4982481f86f928a5ef31055ac8f19b0bffd
0,104729,284,500,1524,P4_S1_R0474,3,4,0,1,E0xS1,block_ced46cc6b0f2f44089b9,24,62efab296efd9674a80c83e74c36fb2677c5b600694aecc852461c5f2b101d2f
0,104729,285,500,1676,P4_S1_R0626,4,5,0,1,E0xS1,block_ac5f59ca3a86eb3571dd,26,c4e978503f6bcd54bdce13ca5d2c1d2fce8d2d5d3a89afbc76df48fe2d66af9f
0,104729,286,500,1849,P4_S1_R0799,5,6,0,1,E0xS1,block_7edb50f252b2978616d9,49,b01cf519332f52fc8758ff9a76c425ba712e1bf3af1416b19ba2f02a24e00a75
