pair_id,level_a,level_b,signal_position,conditional_frequency_ghz,cell_mean_db,additive_prediction_db,interaction_db
surface_x_position,A1,P2,24,5.2571428571,-46.8099674172,-44.2171400728,-2.59282734438
surface_x_position,A1,P2,25,5.2678571429,-46.0551145771,-43.8349624034,-2.22015217374
surface_x_position,A1,P2,26,5.2785714286,-45.2540592357,-43.594654263,-1.65940497263
surface_x_position,A1,P2,27,5.2892857143,-44.2949626347,-43.2929877323,-1.00197490242
surface_x_position,A1,P2,28,5.3000000000,-43.1914880144,-42.8521891651,-0.33929884931
surface_x_position,A1,P2,29,5.3107142857,-41.9938185841,-42.3603544289,0.366535844835
surface_x_position,A1,P2,30,5.3214285714,-40.969165945,-41.9669839698,0.997818024773
surface_x_position,A1,P2,31,5.3321428571,-39.9792297317,-41.4549629129,1.47573318128
surface_x_position,A1,P2,32,5.3428571429,-39.0304308855,-40.8392855624,1.80885467691
surface_x_position,A1,P2,33,5.3535714286,-38.3079735871,-40.3685487579,2.06057517079
surface_x_position,A1,P2,34,5.3642857143,-37.8302931179,-39.9725658808,2.14227276286
surface_x_position,A1,P2,35,5.3750000000,-37.7099845745,-39.7819954013,2.07201082681
surface_x_position,A1,P2,36,5.3857142857,-38.0084634948,-39.9304518651,1.92198837028
surface_x_position,A1,P2,37,5.3964285714,-38.7916534196,-40.3560995388,1.56444611922
surface_x_position,A1,P2,38,5.4071428571,-40.0513449144,-41.0779117914,1.026566877
surface_x_position,A1,P2,39,5.4178571429,-41.627199916,-41.9972868812,0.370086965185
surface_x_position,A1,P2,40,5.4285714286,-43.3771783439,-43.0165127191,-0.360665624872
surface_x_position,A1,P2,41,5.4392857143,-45.0206578384,-44.2591666606,-0.761491177841
surface_x_position,A1,P2,42,5.4500000000,-46.6646229735,-45.4931564555,-1.17146651801
surface_x_position,A1,P2,43,5.4607142857,-48.2229767818,-46.825101278,-1.3978755038
surface_x_position,A1,P2,44,5.4714285714,-49.3066221471,-47.705785893,-1.60083625408
surface_x_position,A1,P2,45,5.4821428571,-50.1553301159,-48.5652040042,-1.59012611169
surface_x_position,A1,P2,46,5.4928571429,-50.3682364381,-49.0365135581,-1.33172287999
surface_x_position,A1,P2,47,5.5035714286,-50.9003054301,-49.7058342651,-1.19447116502
surface_x_position,A1,P2,48,5.5142857143,-51.4265330836,-50.4828567339,-0.943676349719
surface_x_position,A1,P2,49,5.5250000000,-51.8218597719,-51.2221451611,-0.599714610721
surface_x_position,A1,P2,50,5.5357142857,-52.0466062539,-51.7257152559,-0.320890997988
surface_x_position,A1,P2,51,5.5464285714,-52.2877833763,-52.1688103909,-0.118972985417
surface_x_position,A1,P2,52,5.5571428571,-52.4729218545,-52.3898474338,-0.0830744207088
surface_x_position,A1,P2,53,5.5678571429,-52.7958056691,-52.8617274523,0.0659217832432
surface_x_position,A1,P2,54,5.5785714286,-52.9943719884,-53.1157808431,0.121408854665
surface_x_position,A1,P2,55,5.5892857143,-53.0703575319,-53.2405761443,0.170218612381
surface_x_position,A1,P2,56,5.6000000000,-52.9609580796,-52.9754608021,0.0145027224899
surface_x_position,A1,P2,57,5.6107142857,-52.6357279399,-52.341718802,-0.29400913783
surface_x_position,A1,P2,58,5.6214285714,-52.2593242818,-51.6100120012,-0.649312280609
surface_x_position,A1,P2,59,5.6321428571,-52.1652612871,-51.2174564933,-0.947804793766
surface_x_position,A1,P2,60,5.6428571429,-52.1586391935,-50.8992877449,-1.25935144861
surface_x_position,A1,P2,61,5.6535714286,-52.8870817402,-51.1466905822,-1.74039115796
surface_x_position,A1,P2,62,5.6642857143,-53.8072977432,-51.7406083646,-2.06668937858
surface_x_position,A1,P2,63,5.6750000000,-54.6922904252,-52.2679321779,-2.42435824729
surface_x_position,A1,P2,64,5.6857142857,-55.7950255077,-53.0194817742,-2.77554373353
surface_x_position,A1,P2,65,5.6964285714,-56.4865676007,-53.6719406153,-2.81462698531
surface_x_position,A1,P2,66,5.7071428571,-56.7397272509,-54.2212537195,-2.51847353146
surface_x_position,A1,P2,67,5.7178571429,-56.7962185567,-54.928461127,-1.86775742968
surface_x_position,A1,P2,68,5.7285714286,-56.581470315,-55.1663004046,-1.41516991035
surface_x_position,A1,P2,69,5.7392857143,-56.099865875,-55.0582340157,-1.04163185929
surface_x_position,A1,P2,70,5.7500000000,-55.1503106241,-54.5414173619,-0.608893262211
surface_x_position,A1,P2,71,5.7607142857,-54.1594641301,-53.6612388576,-0.498225272482
surface_x_position,A1,P2,72,5.7714285714,-53.2846889047,-53.077882552,-0.206806352735
surface_x_position,A1,P2,73,5.7821428571,-52.3050754941,-52.327975282,0.0228997878655
surface_x_position,A1,P2,74,5.7928571429,-51.3459855082,-51.6036406709,0.257655162667
surface_x_position,A1,P2,75,5.8035714286,-50.4953013502,-51.105264548,0.609963197821
surface_x_position,A1,P2,76,5.8142857143,-50.0024155496,-50.6370928028,0.634677253193
surface_x_position,A1,P2,77,5.8250000000,-49.6543903166,-49.963921011,0.309530694382
surface_x_position,A1,P2,78,5.8357142857,-49.7820869306,-49.7240181853,-0.0580687452766
surface_x_position,A1,P2,79,5.8464285714,-49.4524528663,-49.0900077004,-0.362445165914
surface_x_position,A1,P2,80,5.8571428571,-49.4561148852,-48.8287425758,-0.627372309427
surface_x_position,A1,P2,81,5.8678571429,-49.8517305852,-48.9439764255,-0.907754159697
surface_x_position,A1,P2,82,5.8785714286,-50.8822024532,-49.3532700738,-1.52893237942
surface_x_position,A1,P2,83,5.8892857143,-51.7841208524,-49.606150797,-2.17797005539
surface_x_position,A1,P2,84,5.9000000000,-52.9173512595,-50.0043502539,-2.9130010056
surface_x_position,A1,P2,85,5.9107142857,-53.9718717715,-50.4582099848,-3.51366178668
surface_x_position,A1,P2,86,5.9214285714,-54.7797792656,-51.079639402,-3.70013986361
surface_x_position,A1,P2,87,5.9321428571,-55.3011787929,-51.6739093807,-3.62726941225
surface_x_position,A1,P2,88,5.9428571429,-55.6898501268,-52.2806589914,-3.40919113541
surface_x_position,A1,P2,89,5.9535714286,-55.5742235535,-52.7632986588,-2.81092489471
surface_x_position,A1,P2,90,5.9642857143,-55.1621340689,-52.7690247669,-2.39310930203
surface_x_position,A1,P2,91,5.9750000000,-54.3915175998,-52.3641629314,-2.02735466843
surface_x_position,A1,P2,92,5.9857142857,-53.4496946617,-51.9258449724,-1.52384968929
surface_x_position,A1,P2,93,5.9964285714,-52.0542907941,-51.0197509801,-1.03453981397
surface_x_position,A1,P2,94,6.0071428571,-50.7449704786,-50.1595441477,-0.585426330875
surface_x_position,A1,P2,95,6.0178571429,-49.3978400581,-49.2916437331,-0.106196324976
surface_x_position,A1,P2,96,6.0285714286,-48.559487949,-48.5973723641,0.0378844151438
surface_x_position,A1,P2,97,6.0392857143,-47.865881172,-48.0658067759,0.199925603869
surface_x_position,A1,P2,98,6.0500000000,-47.6439366664,-47.9484134431,0.30447677669
surface_x_position,A1,P2,99,6.0607142857,-47.4073143795,-47.8651056935,0.457791314049
surface_x_position,A1,P2,100,6.0714285714,-47.4554548969,-48.0676669803,0.61221208348
surface_x_position,A1,P2,101,6.0821428571,-48.2680910117,-48.6545583696,0.386467357965
surface_x_position,A1,P2,102,6.0928571429,-49.5473097321,-49.462417883,-0.0848918490926
surface_x_position,A1,P2,103,6.1035714286,-50.6278759185,-50.2261335484,-0.401742370008
surface_x_position,A1,P2,104,6.1142857143,-51.4579834149,-50.8029630458,-0.655020369013
surface_x_position,A1,P2,105,6.1250000000,-51.9881039826,-51.1798771651,-0.808226817528
surface_x_position,A1,P2,106,6.1357142857,-52.3593253959,-51.7170129751,-0.642312420733
surface_x_position,A1,P2,107,6.1464285714,-52.2980365386,-51.7980326224,-0.500003916207
surface_x_position,A1,P2,108,6.1571428571,-52.0292818111,-51.7097236503,-0.319558160798
surface_x_position,A1,P2,109,6.1678571429,-51.976040515,-51.6865828173,-0.289457697723
surface_x_position,A1,P2,110,6.1785714286,-52.4094185952,-52.0420049843,-0.367413610939
surface_x_position,A1,P2,111,6.1892857143,-52.8344621055,-52.6240266255,-0.210435479994
surface_x_position,A1,P2,112,6.2000000000,-53.1560764924,-53.0547741792,-0.101302313212
surface_x_position,A1,P2,113,6.2107142857,-53.2132795048,-53.2599932302,0.0467137254264
surface_x_position,A1,P2,114,6.2214285714,-53.2353893934,-53.4657510927,0.230361699274
surface_x_position,A1,P2,115,6.2321428571,-53.8027756135,-53.8268207819,0.0240451683761
surface_x_position,A1,P2,116,6.2428571429,-54.1485889714,-54.2027444157,0.0541554442953
surface_x_position,A1,P2,117,6.2535714286,-54.2305954658,-54.4869932878,0.25639782207
surface_x_position,A1,P2,118,6.2642857143,-54.0596352419,-54.6380369981,0.578401756219
surface_x_position,A1,P2,119,6.2750000000,-53.8887726904,-54.7340727891,0.845300098736
surface_x_position,A1,P2,120,6.2857142857,-53.4964550142,-54.9334468564,1.43699184223
surface_x_position,A1,P2,121,6.2964285714,-52.8911990698,-54.6550679936,1.76386892377
surface_x_position,A1,P2,122,6.3071428571,-52.5870823955,-54.4640711515,1.87698875598
surface_x_position,A1,P2,123,6.3178571429,-52.9008682463,-54.4517783749,1.55091012865
surface_x_position,A1,P2,124,6.3285714286,-53.4219039531,-54.6870904819,1.2651865288
surface_x_position,A1,P2,125,6.3392857143,-53.6633763459,-54.8068484823,1.14347213638
surface_x_position,A1,P2,126,6.3500000000,-53.9021143902,-54.8590366069,0.956922216735
surface_x_position,A1,P2,127,6.3607142857,-53.7100611498,-54.7554997364,1.04543858658
surface_x_position,A1,P2,128,6.3714285714,-53.384361263,-54.6212715591,1.23691029613
surface_x_position,A1,P2,129,6.3821428571,-52.9783254397,-54.3828649101,1.4045394704
surface_x_position,A1,P2,130,6.3928571429,-53.0252811964,-54.4210664788,1.39578528243
surface_x_position,A1,P2,131,6.4035714286,-53.3944973772,-54.7158504316,1.32135305445
surface_x_position,A1,P2,132,6.4142857143,-53.7837789599,-54.8762436599,1.09246470001
surface_x_position,A1,P2,133,6.4250000000,-54.1819948637,-54.9937104723,0.811715608532
surface_x_position,A1,P2,134,6.4357142857,-54.6292292856,-55.3790908651,0.749861579508
surface_x_position,A1,P2,135,6.4464285714,-55.4014672174,-55.8034658536,0.401998636209
surface_x_position,A1,P2,136,6.4571428571,-56.0819240818,-56.041942079,-0.0399820028224
surface_x_position,A1,P2,137,6.4678571429,-56.4053361375,-55.9570517284,-0.448284409179
surface_x_position,A1,P2,138,6.4785714286,-56.5752909265,-55.9817681527,-0.59352277385
surface_x_position,A1,P2,139,6.4892857143,-56.6314965526,-55.9246950224,-0.706801530261
surface_x_position,A1,P2,140,6.5000000000,-56.8168276803,-56.1180822681,-0.698745412182
surface_x_position,A1,P2,141,6.5107142857,-56.4063376835,-55.8933160948,-0.513021588708
surface_x_position,A1,P2,142,6.5214285714,-55.6126827527,-55.3678960905,-0.244786662278
surface_x_position,A1,P2,143,6.5321428571,-54.4629593119,-54.5356886899,0.0727293779955
surface_x_position,A1,P2,144,6.5428571429,-53.9150957187,-54.0824222609,0.167326542163
surface_x_position,A1,P2,145,6.5535714286,-53.1826716115,-53.5079968575,0.325325245997
surface_x_position,A1,P2,146,6.5642857143,-52.2492674956,-52.7012710663,0.452003570694
surface_x_position,A1,P2,147,6.5750000000,-51.3912866619,-51.9968426678,0.605556005869
surface_x_position,A1,P2,148,6.5857142857,-50.9835642771,-51.4793465597,0.495782282641
surface_x_position,A1,P2,149,6.5964285714,-50.9100067396,-51.2189859051,0.308979165522
surface_x_position,A1,P2,150,6.6071428571,-50.6217630086,-50.8668912518,0.245128243191
surface_x_position,A1,P2,151,6.6178571429,-50.2508488374,-50.5330728413,0.282224003933
surface_x_position,A1,P2,152,6.6285714286,-50.1514733976,-50.508006077,0.356532679407
surface_x_position,A1,P2,153,6.6392857143,-50.2409341157,-50.518060886,0.277126770261
surface_x_position,A1,P2,154,6.6500000000,-50.4171581349,-50.6716509316,0.254492796716
surface_x_position,A1,P2,155,6.6607142857,-50.3464334539,-50.6652492915,0.318815837548
surface_x_position,A1,P2,156,6.6714285714,-50.1382036646,-50.6068284718,0.4686248072
surface_x_position,A1,P2,157,6.6821428571,-49.816439602,-50.4931670904,0.676727488432
surface_x_position,A1,P2,158,6.6928571429,-49.5792002813,-50.4003558187,0.82115553737
surface_x_position,A1,P2,159,6.7035714286,-49.2763461324,-50.1084483531,0.832102220751
surface_x_position,A1,P2,160,6.7142857143,-48.9029179688,-49.8688702034,0.965952234563
surface_x_position,A1,P2,161,6.7250000000,-48.5529706847,-49.5989133968,1.04594271209
surface_x_position,A1,P2,162,6.7357142857,-48.6107014308,-49.6091732347,0.998471803918
surface_x_position,A1,P2,163,6.7464285714,-48.8946950093,-49.8179872044,0.923292195115
surface_x_position,A1,P2,164,6.7571428571,-49.2631039795,-49.9910414599,0.727937480425
surface_x_position,A1,P2,165,6.7678571429,-49.5307795851,-50.046157442,0.515377856942
surface_x_position,A1,P2,166,6.7785714286,-49.5752901349,-49.9399030623,0.364612927445
surface_x_position,A1,P2,167,6.7892857143,-49.6130406889,-49.7323714714,0.119330782442
surface_x_position,A1,P2,168,6.8000000000,-49.5650230845,-49.5295784729,-0.0354446115982
surface_x_position,A1,P2,169,6.8107142857,-49.4364278981,-49.4885384019,0.0521105037778
surface_x_position,A1,P2,170,6.8214285714,-49.1917170793,-49.3580010841,0.166284004767
surface_x_position,A1,P2,171,6.8321428571,-48.7815112271,-49.1289836908,0.347472463678
surface_x_position,A1,P2,172,6.8428571429,-48.2700299188,-48.7802724659,0.510242547107
surface_x_position,A1,P2,173,6.8535714286,-47.9669832564,-48.6843659744,0.717382718014
surface_x_position,A1,P2,174,6.8642857143,-47.7283989704,-48.7195290242,0.991130053823
surface_x_position,A1,P2,175,6.8750000000,-47.4282691567,-48.6998973327,1.27162817594
surface_x_position,A1,P2,176,6.8857142857,-47.4881529853,-49.0719219871,1.58376900178
surface_x_position,A1,P2,177,6.8964285714,-47.5962856499,-49.3722962314,1.77601058148
surface_x_position,A1,P2,178,6.9071428571,-47.8216794279,-49.7745816858,1.95290225788
surface_x_position,A1,P2,179,6.9178571429,-48.0593184818,-50.3078359426,2.24851746083
surface_x_position,A1,P2,180,6.9285714286,-48.3853237392,-50.7339762401,2.34865250089
surface_x_position,A1,P2,181,6.9392857143,-48.6614897255,-51.0256642691,2.36417454368
surface_x_position,A1,P2,182,6.9500000000,-48.876025861,-51.4218583527,2.54583249173
surface_x_position,A1,P2,183,6.9607142857,-48.8674482097,-51.7867288376,2.91928062786
surface_x_position,A1,P2,184,6.9714285714,-49.0110811793,-52.2186041321,3.20752295287
surface_x_position,A1,P2,185,6.9821428571,-49.2300161087,-52.5376196381,3.30760352945
surface_x_position,A1,P2,186,6.9928571429,-49.4410025851,-52.637297851,3.19629526589
surface_x_position,A1,P2,187,7.0035714286,-49.8157328204,-52.8003902394,2.98465741895
surface_x_position,A1,P2,188,7.0142857143,-50.0206481766,-52.6378222401,2.61717406352
surface_x_position,A1,P2,189,7.0250000000,-50.0309194167,-52.258299993,2.22738057626
surface_x_position,A1,P2,190,7.0357142857,-50.0194842798,-51.9517503312,1.93226605138
surface_x_position,A1,P2,191,7.0464285714,-49.6270870758,-51.3463431543,1.7192560785
surface_x_position,A1,P2,192,7.0571428571,-49.1192903803,-50.7225933269,1.6033029466
surface_x_position,A1,P2,193,7.0678571429,-48.7092734833,-50.2533564744,1.54408299103
surface_x_position,A1,P2,194,7.0785714286,-48.3757699656,-49.8513858584,1.4756158928
surface_x_position,A1,P2,195,7.0892857143,-48.1343826272,-49.6696196384,1.53523701116
surface_x_position,A1,P2,196,7.1000000000,-47.8258422889,-49.6597769202,1.8339346313
surface_x_position,A1,P2,197,7.1107142857,-47.6257185906,-49.6258184326,2.000099842
surface_x_position,A1,P2,198,7.1214285714,-47.7231167471,-49.6933521711,1.97023542396
surface_x_position,A1,P2,199,7.1321428571,-47.9170580557,-49.6984926594,1.78143460366
surface_x_position,A1,P2,200,7.1428571429,-47.9771932295,-49.6598273068,1.68263407736
surface_x_position,A1,P2,201,7.1535714286,-48.1880526079,-49.6310072451,1.44295463721
surface_x_position,A1,P2,202,7.1642857143,-48.4671080923,-49.7064884221,1.23938032976
surface_x_position,A1,P2,203,7.1750000000,-48.7295784784,-49.7982515852,1.06867310683
surface_x_position,A1,P2,204,7.1857142857,-48.9016263939,-49.8115102791,0.90988388512
surface_x_position,A1,P2,205,7.1964285714,-48.7104236749,-49.4365150422,0.726091367259
surface_x_position,A1,P2,206,7.2071428571,-48.5081604273,-49.1660469949,0.657886567548
surface_x_position,A1,P2,207,7.2178571429,-48.21506473,-48.6970863001,0.482021570054
surface_x_position,A1,P2,208,7.2285714286,-47.8641986033,-48.2112738533,0.347075250048
surface_x_position,A1,P2,209,7.2392857143,-47.6768552193,-47.7798693419,0.103014122647
surface_x_position,A1,P2,210,7.2500000000,-47.3675344269,-47.2373274481,-0.130206978776
surface_x_position,A1,P2,211,7.2607142857,-47.389111391,-47.001488098,-0.387623292999
surface_x_position,A1,P2,212,7.2714285714,-47.4739721715,-47.000491741,-0.4734804305
surface_x_position,A1,P2,213,7.2821428571,-47.5538997521,-47.1814432014,-0.372456550705
surface_x_position,A1,P2,214,7.2928571429,-47.5499219209,-47.3752487946,-0.174673126342
surface_x_position,A1,P2,215,7.3035714286,-47.7846292065,-47.8185324415,0.0339032349073
surface_x_position,A1,P2,216,7.3142857143,-48.0822831495,-48.3927246404,0.310441490978
surface_x_position,A1,P2,217,7.3250000000,-48.3799427812,-49.0058508163,0.625908035123
surface_x_position,A1,P2,218,7.3357142857,-48.5851969168,-49.4203699118,0.835172994973
surface_x_position,A1,P2,219,7.3464285714,-48.6140535789,-49.698273371,1.08421979211
surface_x_position,A1,P2,220,7.3571428571,-48.5696093384,-49.8590080496,1.28939871121
surface_x_position,A1,P2,221,7.3678571429,-48.4041708769,-49.7263923596,1.32222148269
surface_x_position,A1,P2,222,7.3785714286,-48.2711394757,-49.6310819194,1.35994244375
surface_x_position,A1,P2,223,7.3892857143,-48.3357754192,-49.6916664864,1.35589106718
surface_x_position,A1,P2,224,7.4000000000,-48.5524904922,-50.0068502992,1.45435980696
surface_x_position,A1,P2,225,7.4107142857,-48.8524862596,-50.421136807,1.56865054737
surface_x_position,A1,P2,226,7.4214285714,-48.9829330972,-50.5888141405,1.60588104329
surface_x_position,A1,P2,227,7.4321428571,-49.0243971696,-50.6219751175,1.5975779479
surface_x_position,A1,P2,228,7.4428571429,-49.0552243789,-50.5551339852,1.49990960631
surface_x_position,A1,P2,229,7.4535714286,-49.1348353603,-50.5309749458,1.3961395855
surface_x_position,A1,P2,230,7.4642857143,-49.3452749044,-50.6322760111,1.28700110666
surface_x_position,A1,P2,231,7.4750000000,-49.6470370208,-50.8262288358,1.17919181505
surface_x_position,A1,P2,232,7.4857142857,-49.9925859503,-51.1492249036,1.15663895335
surface_x_position,A1,P2,233,7.4964285714,-50.199767098,-51.4367619753,1.23699487733
surface_x_position,A1,P2,234,7.5071428571,-50.214553085,-51.4597394295,1.24518634451
surface_x_position,A1,P2,235,7.5178571429,-49.9887225522,-51.3003093356,1.31158678346
surface_x_position,A1,P2,236,7.5285714286,-49.581088499,-51.0580693364,1.47698083741
surface_x_position,A1,P2,237,7.5392857143,-49.1173706551,-50.7108018437,1.59343118863
surface_x_position,A1,P2,238,7.5500000000,-48.4314298369,-50.1409090634,1.70947922654
